Date,Open,High,Low,Close,Adj Close,Volume,returns
2015-01-27,76.70999908447266,76.87999725341797,75.62999725341797,75.77999877929688,75.55252075195312,20110000,-2.2193564138104804
2015-01-28,76.9000015258789,77.63999938964844,76.0,76.23999786376953,76.01113891601562,53306400,0.6070191236243749
2015-01-29,76.8499984741211,78.0199966430664,74.20999908447266,78.0,77.76585388183594,61293500,2.3085023420060358
2015-01-30,78.0,78.16000366210938,75.75,75.91000366210938,75.68213653564453,42649500,-2.6794824844751597
2015-02-02,76.11000061035156,76.13999938964844,73.75,74.98999786376953,74.76488494873047,41955300,-1.211969113366107
2015-02-03,75.19000244140625,75.58000183105469,73.86000061035156,75.4000015258789,75.17366027832031,26957700,0.5467444643140418
2015-02-04,75.08999633789062,76.3499984741211,75.01000213623047,75.62999725341797,75.40296936035156,20277400,0.30503411523157276
2015-02-05,75.70999908447266,75.9800033569336,75.20999908447266,75.61000061035156,75.3830337524414,15062600,-0.02644009492609456
2015-02-06,75.68000030517578,75.69999694824219,74.25,74.47000122070312,74.24645233154297,21211000,-1.5077362524083426
2015-02-09,74.05000305175781,74.83000183105469,73.44999694824219,74.44000244140625,74.21654510498047,16194300,-0.040283038545907424
2015-02-10,74.8499984741211,75.33999633789062,74.5,75.19000244140625,74.96428680419922,15811300,1.007522804140626
2015-02-11,75.08999633789062,76.75,75.02999877929688,76.51000213623047,76.28033447265625,20877400,1.7555521372044858
2015-02-12,76.86000061035156,76.87000274658203,75.88999938964844,76.2300033569336,76.00117492675781,17235000,-0.3659636276029943
2015-02-13,76.45999908447266,76.4800033569336,75.5,75.73999786376953,75.51264190673828,18621900,-0.6427987296152904
2015-02-17,75.30000305175781,76.91000366210938,75.08000183105469,75.5999984741211,75.37306213378906,25254400,-0.18484208291139614
2015-02-18,75.94000244140625,76.9000015258789,75.44999694824219,76.70999908447266,76.47972869873047,22426400,1.4682548052319389
2015-02-19,76.98999786376953,79.83999633789062,76.94999694824219,79.41999816894531,79.18159484863281,45851200,3.53278466538427
2015-02-20,79.55000305175781,80.33999633789062,79.19999694824219,79.9000015258789,79.66014862060547,36931700,0.6043860085623631
2015-02-23,79.95999908447266,80.19000244140625,78.37999725341797,78.83999633789062,78.60332489013672,24139100,-1.3266647906695628
2015-02-24,78.5,79.4800033569336,78.0999984741211,78.44999694824219,78.21450805664062,18897100,-0.4946720037593444
2015-02-25,78.5,80.19999694824219,78.5,79.55999755859375,79.32117462158203,25593800,1.4149147909895854
2015-02-26,79.87999725341797,81.37000274658203,79.72000122070312,80.41000366210938,80.16862487792969,31111900,1.0683837727491374
2015-02-27,80.68000030517578,81.2300033569336,78.62000274658203,78.97000122070312,78.73294067382812,30739200,-1.7908249916979035
2015-03-02,79.0,79.86000061035156,78.5199966430664,79.75,79.51060485839844,21662500,0.987715293452962
2015-03-03,79.61000061035156,79.69999694824219,78.5199966430664,79.5999984741211,79.36105346679688,18635000,-0.18808968762245026
2015-03-04,79.30000305175781,81.1500015258789,78.8499984741211,80.9000015258789,80.65715789794922,28126700,1.6331696943191032
2015-03-05,81.2300033569336,81.98999786376953,81.05000305175781,81.20999908447266,80.96621704101562,27825700,0.38318609733842823
2015-03-06,80.9000015258789,81.33000183105469,79.83000183105469,80.01000213623047,79.76982116699219,24488600,-1.4776467944470517
2015-03-09,79.68000030517578,79.91000366210938,78.62999725341797,79.44000244140625,79.2015380859375,18925100,-0.7124105481883358
2015-03-10,78.5,79.26000213623047,77.55000305175781,77.55000305175781,77.31721496582031,23067100,-2.379153237114351
2015-03-11,77.80000305175781,78.43000030517578,77.26000213623047,77.56999969482422,77.33715057373047,20215700,0.02578548327465402
2015-03-12,78.0999984741211,79.05000305175781,77.91000366210938,78.93000030517578,78.69306182861328,16093300,1.7532559181411278
2015-03-13,78.5999984741211,79.37999725341797,77.68000030517578,78.05000305175781,77.81571197509766,18557300,-1.1149084632149253
2015-03-16,77.95999908447266,78.12000274658203,77.36000061035156,78.06999969482422,77.83563995361328,19305400,0.02562029760990736
2015-03-17,78.36000061035156,79.77999877929688,78.33999633789062,79.36000061035156,79.12178039550781,22170000,1.6523644428973583
2015-03-18,79.25,81.23999786376953,79.16999816894531,80.91000366210938,80.66712188720703,36912400,1.9531288304395877
2015-03-19,81.12000274658203,83.0,81.0,82.75,82.50159454345703,42099500,2.2741271222464388
2015-03-20,83.38999938964844,84.5999984741211,83.06999969482422,83.80000305175781,83.54844665527344,44466300,1.2688858631514366
2015-03-23,83.91999816894531,84.95999908447266,83.30000305175781,84.43000030517578,84.17655181884766,27357300,0.7517866712115184
2015-03-24,84.70999908447266,86.06999969482422,84.5199966430664,85.30999755859375,85.05391693115234,32576500,1.0422802916465468
2015-03-25,85.5,85.5199966430664,82.91999816894531,82.91999816894531,82.67108917236328,37436100,-2.8015466628127705
2015-03-26,82.72000122070312,83.7699966430664,82.13999938964844,83.01000213623047,82.76081848144531,32794800,0.10854313708712482
2015-03-27,83.37999725341797,83.94999694824219,82.87999725341797,83.30000305175781,83.0499496459961,18372600,0.34935659325898705
2015-03-30,83.80999755859375,84.33999633789062,82.41000366210938,83.19999694824219,82.95024871826172,24527700,-0.12005534195898004
2015-03-31,82.9000015258789,83.5,82.20999908447266,82.22000122070312,81.97319030761719,19734300,-1.1778795234195782
2015-04-01,82.5,82.72000122070312,80.87000274658203,81.66999816894531,81.42484283447266,22058200,-0.6689407000632808
2015-04-02,82.25,82.55999755859375,81.44000244140625,81.55999755859375,81.31517028808594,19664100,-0.1346891304246256
2015-04-06,80.80000305175781,82.80999755859375,80.80000305175781,82.44000244140625,82.19253540039062,19062900,1.0789662937155997
2015-04-07,82.6500015258789,83.41999816894531,82.22000122070312,82.31999969482422,82.07289123535156,17467000,-0.14556373487170093
2015-04-08,82.62999725341797,83.0999984741211,81.83999633789062,82.27999877929688,82.03301239013672,18966700,-0.04859197725417541
2015-04-09,82.5,82.80000305175781,81.70999908447266,82.16999816894531,81.92333984375,15927300,-0.13369058335382933
2015-04-10,82.20999908447266,82.61000061035156,81.91000366210938,82.04000091552734,81.7937240600586,12529700,-0.15820525290834997
2015-04-13,81.93000030517578,83.94000244140625,81.91999816894531,83.01000213623047,82.76081848144531,26883100,1.1823515478770918
2015-04-14,83.16999816894531,83.69000244140625,82.44000244140625,83.5199966430664,83.26927947998047,19634200,0.6143771758961858
2015-04-15,83.55000305175781,83.66000366210938,82.2699966430664,82.70999908447266,82.46171569824219,22390900,-0.9698247020475614
2015-04-16,82.47000122070312,83.06999969482422,82.1500015258789,82.30999755859375,82.06291198730469,13769700,-0.4836193087976892
2015-04-17,81.4800033569336,82.11000061035156,80.37000274658203,80.77999877929688,80.53751373291016,24215000,-1.858824960124339
2015-04-20,81.54000091552734,83.1500015258789,81.23999786376953,83.08999633789062,82.840576171875,28796800,2.8596157384267906
2015-04-21,84.0,84.48999786376953,83.54000091552734,83.62000274658203,83.36898040771484,27171900,0.6378702997363206
2015-04-22,84.31999969482422,84.73999786376953,83.6500015258789,84.62999725341797,84.3759536743164,45548000,1.207838404283268
2015-04-23,84.0999984741211,85.58999633789062,82.41000366210938,82.41000366210938,82.16261291503906,73728100,-2.623175780877074
2015-04-24,82.7699966430664,82.94000244140625,81.4800033569336,81.52999877929688,81.28526306152344,29660400,-1.0678374514101696
2015-04-27,81.87000274658203,82.93000030517578,81.62999725341797,81.91000366210938,81.66412353515625,25446000,0.4660920992298534
2015-04-28,81.83000183105469,81.9000015258789,80.2300033569336,80.68000030517578,80.43781280517578,23775300,-1.5016521815913175
2015-04-29,80.01000213623047,81.38999938964844,79.5199966430664,80.47000122070312,80.22843933105469,26430300,-0.26028642002766667
2015-04-30,80.01000213623047,80.95999908447266,78.31999969482422,78.7699966430664,78.53353881835938,28999000,-2.112594198891782
2015-05-01,79.23999786376953,79.76000213623047,78.11000061035156,78.98999786376953,78.75289154052734,24136400,0.279295709126437
2015-05-04,79.33000183105469,79.69000244140625,78.62999725341797,78.80999755859375,78.57342529296875,14692000,-0.22787733895907047
2015-05-05,78.55000305175781,78.80000305175781,77.22000122070312,77.55999755859375,77.3271713256836,22311300,-1.5860931845235071
2015-05-06,77.97000122070312,78.80999755859375,77.05000305175781,78.0999984741211,77.86555480957031,28663000,0.6962363750970813
2015-05-07,78.0,78.94000244140625,77.55999755859375,78.43000030517578,78.1945571899414,19749400,0.4225375640231732
2015-05-08,79.0999984741211,79.2300033569336,78.02999877929688,78.51000213623047,78.27432250976562,19943600,0.10200411926992725
2015-05-11,78.4800033569336,79.02999877929688,77.93000030517578,78.01000213623047,77.77583312988281,18874100,-0.6368615289710444
2015-05-12,77.87000274658203,77.88999938964844,76.79000091552734,77.45999908447266,77.22747039794922,21285300,-0.7050417083662275
2015-05-13,77.72000122070312,78.52999877929688,77.6500015258789,78.44000244140625,78.20453643798828,21512300,1.2651734682631144
2015-05-14,78.94000244140625,81.8499984741211,78.66999816894531,81.37000274658203,81.12574005126953,49438000,3.7353393854933303
2015-05-15,81.41000366210938,81.5199966430664,80.18000030517578,80.41999816894531,80.1785888671875,27069900,-1.1675120383065507
2015-05-18,80.33000183105469,81.37999725341797,80.2300033569336,80.87999725341797,80.63720703125,21613700,0.571995890258914
2015-05-19,81.25,81.69000244140625,80.55000305175781,80.62999725341797,80.3879623413086,17955400,-0.309099911584676
2015-05-20,80.47000122070312,81.0999984741211,79.45999908447266,80.55000305175781,80.3082046508789,23056900,-0.09921146519296098
2015-05-21,80.19000244140625,80.91999816894531,80.08000183105469,80.4800033569336,80.23841857910156,13402700,-0.08690216284565899
2015-05-22,80.3499984741211,81.30999755859375,80.25,80.54000091552734,80.29822540283203,19567900,0.07454964723057067
2015-05-26,80.43000030517578,80.5999984741211,79.08000183105469,79.33000183105469,79.09185791015625,16321300,-1.502357922421349
2015-05-27,79.5999984741211,80.66000366210938,79.43000030517578,80.55000305175781,80.3082046508789,14160900,1.5378812461158242
2015-05-28,80.25,81.06999969482422,80.0,80.1500015258789,79.9094009399414,11982000,-0.4965878469574747
2015-05-29,79.94999694824219,80.06999969482422,78.87999725341797,79.19000244140625,78.9522933959961,16134600,-1.1977530457846441
2015-06-01,79.30000305175781,80.37999725341797,78.66000366210938,80.29000091552734,80.04898834228516,18119000,1.3890623061099117
2015-06-02,79.76000213623047,81.3499984741211,79.55999755859375,80.44000244140625,80.19853210449219,18923300,0.18682466579706958
2015-06-03,81.3499984741211,82.52999877929688,81.25,82.44000244140625,82.19253540039062,31775000,2.486325135876055
2015-06-04,82.13999938964844,82.94999694824219,81.51000213623047,82.05000305175781,81.80369567871094,20863900,-0.4730705702315152
2015-06-05,81.87000274658203,82.45999908447266,81.51000213623047,82.13999938964844,81.89342498779297,16143100,0.10968474654882154
2015-06-08,81.81999969482422,82.0,80.12999725341797,80.66999816894531,80.4278335571289,16915500,-1.7896289647262642
2015-06-09,80.5999984741211,81.19000244140625,79.31999969482422,80.66999816894531,80.4278335571289,16497500,0.0
2015-06-10,80.83000183105469,82.5999984741211,80.80999755859375,82.16000366210938,81.91336822509766,21531200,1.8470379657671288
2015-06-11,82.30999755859375,82.9000015258789,81.36000061035156,81.83000183105469,81.58436584472656,18656800,-0.4016575174605075
2015-06-12,81.37000274658203,82.08999633789062,81.19999694824219,81.52999877929688,81.28526306152344,11417900,-0.3666174325367755
2015-06-15,80.55000305175781,80.93000030517578,80.06999969482422,80.70999908447266,80.46772003173828,18805100,-1.0057643899198054
2015-06-16,80.81999969482422,81.51000213623047,80.44999694824219,81.05999755859375,80.8166732788086,13693700,0.433649458668417
2015-06-17,81.76000213623047,82.22000122070312,81.33999633789062,81.79000091552734,81.54448699951172,18350300,0.9005716492970661
2015-06-18,81.63999938964844,83.19000244140625,81.56999969482422,82.91000366210938,82.66111755371094,26782600,1.3693639002874791
2015-06-19,82.83000183105469,82.9800033569336,82.12000274658203,82.51000213623047,82.26232147216797,23353200,-0.48245266941377984
2015-06-22,83.41000366210938,84.97000122070312,83.30999755859375,84.73999786376953,84.48562622070312,29383100,2.702697454615466
2015-06-23,84.95999908447266,87.97000122070312,84.76000213623047,87.87999725341797,87.61619567871094,50667900,3.7054513438817827
2015-06-24,87.66000366210938,89.25,87.44999694824219,88.86000061035156,88.59325408935547,41370200,1.1151608870760166
2015-06-25,89.26000213623047,89.4000015258789,87.83999633789062,87.9800033569336,87.71590423583984,27302000,-0.9903187568912286
2015-06-26,88.12000274658203,88.33999633789062,86.83000183105469,88.01000213623047,87.74580383300781,38214600,0.034097270007116265
2015-06-29,86.61000061035156,87.5,85.7300033569336,85.80000305175781,85.54244995117188,35957900,-2.511077185354238
2015-06-30,86.5999984741211,86.69999694824219,85.56999969482422,85.7699966430664,85.51252746582031,23016500,-0.03497250305842803
2015-07-01,86.7699966430664,87.94999694824219,86.48999786376953,86.91000366210938,86.64910888671875,25260000,1.329144297145235
2015-07-02,87.4000015258789,87.44000244140625,86.33999633789062,87.29000091552734,87.0279769897461,16908800,0.43723074146369
2015-07-06,86.48999786376953,88.19000244140625,86.38999938964844,87.55000305175781,87.28719329833984,24635900,0.29786015981609903
2015-07-07,87.80000305175781,87.8499984741211,85.2300033569336,87.22000122070312,86.95818328857422,33059900,-0.3769295483172064
2015-07-08,86.29000091552734,86.75,85.44999694824219,85.6500015258789,85.39289093017578,24399300,-1.8000454859562143
2015-07-09,86.7300033569336,87.5999984741211,85.6500015258789,85.87999725341797,85.62220001220703,23307400,0.26852974132121066
2015-07-10,87.3499984741211,88.22000122070312,86.7699966430664,87.94999694824219,87.68598937988281,23245900,2.410339731050515
2015-07-13,88.66000366210938,90.22000122070312,88.41999816894531,90.0999984741211,89.82953643798828,29976700,2.4445725986143696
2015-07-14,90.45999908447266,90.80000305175781,89.6500015258789,89.68000030517578,89.4107894897461,26627800,-0.4661466992876173
2015-07-15,90.0,90.98999786376953,89.41999816894531,89.76000213623047,89.49055480957031,30886600,0.0892081074737261
2015-07-16,90.27999877929688,90.86000061035156,89.7699966430664,90.8499984741211,90.57727813720703,21804100,1.2143452673233135
2015-07-17,92.55000305175781,95.38999938964844,92.54000091552734,94.97000122070312,94.6849136352539,54001600,4.534950815387884
2015-07-20,95.8499984741211,98.5999984741211,95.36000061035156,97.91000366210938,97.6160888671875,54860500,3.095716967059836
2015-07-21,98.94999694824219,99.23999786376953,97.13999938964844,98.38999938964844,98.09464263916016,39453300,0.49024176242045137
2015-07-22,96.73999786376953,97.58000183105469,95.91999816894531,97.04000091552734,96.74869537353516,28299500,-1.3720891172839367
2015-07-23,96.95999908447266,97.44999694824219,94.80999755859375,95.44000244140625,95.15350341796875,29418800,-1.648803028674617
2015-07-24,97.3499984741211,97.76000213623047,95.87999725341797,96.94999694824219,96.65897369384766,33444900,1.5821400547039621
2015-07-27,96.58000183105469,96.61000061035156,93.83000183105469,94.16999816894531,93.88731384277344,38585400,-2.8674562834499207
2015-07-28,94.83999633789062,95.55999755859375,93.30999755859375,95.29000091552734,95.00395965576172,35236000,1.1893413702448008
2015-07-29,96.31999969482422,97.27999877929688,94.73999786376953,96.98999786376953,96.6988525390625,64648300,1.7840244851599962
2015-07-30,94.91000366210938,95.80999755859375,91.80000305175781,95.20999908447266,94.9241943359375,86211300,-1.835239528303767
2015-07-31,94.94999694824219,96.33000183105469,93.94999694824219,94.01000213623047,93.72779846191406,46509000,-1.260368616512142
2015-08-03,93.52999877929688,95.08000183105469,92.80000305175781,94.13999938964844,93.85740661621094,29343100,0.13828023663864375
2015-08-04,93.79000091552734,94.7300033569336,93.33000183105469,94.05999755859375,93.77764129638672,20136000,-0.0849817628780225
2015-08-05,95.25,97.08999633789062,95.18000030517578,96.44000244140625,96.15049743652344,29813200,2.5303050654768455
2015-08-06,97.18000030517578,98.73999786376953,94.41999816894531,95.12000274658203,94.83447265625,42271300,-1.3687263183409848
2015-08-07,95.37999725341797,95.4000015258789,93.61000061035156,94.30000305175781,94.01692962646484,23199100,-0.8620686197926775
2015-08-10,95.68000030517578,95.9000015258789,93.62999725341797,94.1500015258789,93.86738586425781,21624200,-0.15906842102282326
2015-08-11,93.7300033569336,94.76000213623047,92.9000015258789,93.62000274658203,93.33897399902344,22491000,-0.5629301866247882
2015-08-12,92.69999694824219,94.44000244140625,91.19000244140625,94.19000244140625,93.90726470947266,27050500,0.6088439202112994
2015-08-13,94.05000305175781,94.7300033569336,93.3499984741211,93.43000030517578,93.1495361328125,17451800,-0.806881958308947
2015-08-14,93.54000091552734,94.72000122070312,93.20999908447266,94.41999816894531,94.13656616210938,15929700,1.059614535519482
2015-08-17,94.41999816894531,94.45999908447266,93.38999938964844,93.93000030517578,93.64803314208984,18313500,-0.5189555955008363
2015-08-18,94.08000183105469,95.8499984741211,94.04000091552734,95.16999816894531,94.88431549072266,22278800,1.3201297346330465
2015-08-19,94.62999725341797,96.0999984741211,94.16000366210938,95.30999755859375,95.02388763427734,23251300,0.14710454170643317
2015-08-20,93.54000091552734,94.7699966430664,90.45999908447266,90.55999755859375,90.28814697265625,44598200,-4.983737406015399
2015-08-21,87.5199966430664,89.18000030517578,85.61000061035156,86.05999755859375,85.80165100097656,62778700,-4.969081406046227
2015-08-24,77.02999877929688,82.08999633789062,72.0,82.08999633789062,81.84357452392578,83710700,-4.613062204655726
2015-08-25,86.94999694824219,87.66999816894531,83.0,83.0,82.75084686279297,52021200,1.1085439185107404
2015-08-26,85.94999694824219,87.45999908447266,83.26000213623047,87.19000244140625,86.92826843261719,45124300,5.048195712537651
2015-08-27,89.0999984741211,90.05999755859375,87.19000244140625,89.7300033569336,89.46065521240234,42431400,2.9131790852217065
