"Datum","Zuletzt","Eröffn.","Hoch","Tief","Vol.","+/- %"
"24.12.2023","25.415,00","25.400,00","25.625,00","25.300,00","5,10K","2,21%"
"17.12.2023","24.866,00","25.100,00","25.300,00","25.030,00","7,86K","-1,23%"
"10.12.2023","25.175,00","24.500,00","25.325,00","24.500,00","8,69K","2,47%"
"03.12.2023","24.567,00","23.900,00","24.650,00","23.900,00","8,20K","3,45%"
"26.11.2023","23.748,00","23.850,00","23.750,00","23.275,00","10,32K","-0,57%"
"19.11.2023","23.884,00","24.900,00","24.900,00","24.300,00","5,94K","-3,90%"
"12.11.2023","24.852,00","25.000,00","25.320,00","24.950,00","9,60K","1,01%"
"05.11.2023","24.603,00","24.550,00","24.800,00","24.500,00","5,00K","1,01%"
"29.10.2023","24.356,00","25.100,00","24.975,00","23.875,00","6,74K","-2,19%"
"22.10.2023","24.902,00","25.000,00","25.150,00","24.850,00","4,54K","-0,33%"
"15.10.2023","24.985,00","25.200,00","25.650,00","24.700,00","7,78K","-0,41%"
"08.10.2023","25.087,00","25.000,00","25.195,00","24.725,00","6,13K","1,80%"
"01.10.2023","24.644,00","24.200,00","24.415,00","24.000,00","4,59K","2,92%"
"24.09.2023","23.944,00","26.200,00","26.150,00","24.450,00","5,08K","-8,79%"
"17.09.2023","26.251,00","26.000,00","26.050,00","25.700,00","8,12K","2,13%"
"10.09.2023","25.703,00","25.800,00","25.850,00","25.350,00","3,75K","0,51%"
"03.09.2023","25.573,00","25.900,00","26.410,00","25.650,00","4,77K","-0,90%"
"27.08.2023","25.806,00","25.200,00","25.700,00","25.055,00","5,41K","1,21%"
"20.08.2023","25.497,00","25.300,00","26.200,00","25.200,00","4,34K","0,94%"
"13.08.2023","25.260,00","25.550,00","25.500,00","24.855,00","7,09K","-4,52%"
"06.08.2023","26.457,00","27.800,00","27.700,00","25.900,00","9,33K","-4,49%"
"30.07.2023","27.700,00","28.825,00","28.775,00","27.400,00","6,52K","-3,62%"
"23.07.2023","28.740,00","28.300,00","29.445,00","28.200,00","7,19K","0,86%"
"16.07.2023","28.494,00","28.400,00","28.800,00","28.150,00","5,44K","-0,17%"
"09.07.2023","28.543,00","28.350,00","29.050,00","28.105,00","6,03K","0,71%"
"02.07.2023","28.342,00","27.200,00","28.375,00","27.100,00","7,34K","5,81%"
"25.06.2023","26.787,00","25.600,00","26.750,00","25.450,00","7,08K","1,17%"
"18.06.2023","26.476,00","27.150,00","27.300,00","26.550,00","4,61K","-1,76%"
"11.06.2023","26.951,00","25.900,00","27.275,00","25.900,00","7,74K","1,69%"
"04.06.2023","26.502,00","25.600,00","26.350,00","25.450,00","5,61K","3,32%"
"28.05.2023","25.651,00","25.500,00","25.950,00","25.210,00","6,56K","3,24%"
"21.05.2023","24.846,00","25.150,00","25.050,00","24.050,00","6,91K","-2,38%"
"14.05.2023","25.451,00","25.200,00","25.250,00","24.605,00","6,12K","2,48%"
"07.05.2023","24.836,00","26.100,00","26.000,00","24.700,00","4,74K","-4,71%"
"30.04.2023","26.064,00","26.500,00","26.850,00","25.975,00","3,99K","-0,09%"
"23.04.2023","26.088,00","26.800,00","26.600,00","25.600,00","5,37K","-1,90%"
"16.04.2023","26.594,00","27.000,00","27.625,00","26.450,00","12,08K","7,01%"
"09.04.2023","24.853,00","24.000,00","24.800,00","23.850,00","5,66K","2,24%"
"02.04.2023","24.308,00","25.950,00","25.900,00","24.400,00","4,44K","-5,91%"
"26.03.2023","25.835,00","25.500,00","25.950,00","25.475,00","6,66K","4,05%"
"19.03.2023","24.830,00","23.000,00","24.300,00","22.945,00","6,30K","10,31%"
"12.03.2023","22.510,00","23.000,00","22.950,00","22.250,00","5,69K","-1,75%"
"05.03.2023","22.912,00","24.550,00","24.600,00","22.600,00","5,79K","-7,43%"
"26.02.2023","24.750,00","25.350,00","25.850,00","24.305,00","6,06K","-3,51%"
"19.02.2023","25.651,00","26.400,00","27.100,00","26.050,00","5,74K","-0,79%"
"12.02.2023","25.856,00","27.700,00","27.600,00","26.550,00","4,62K","-5,46%"
"05.02.2023","27.349,00","27.200,00","28.100,00","27.050,00","5,00K","-3,63%"
"29.01.2023","28.379,00","29.850,00","29.650,00","28.750,00","4,82K","-7,97%"
"22.01.2023","30.838,00","29.850,00","32.095,00","29.800,00","3,74K","4,41%"
"15.01.2023","29.536,00","28.450,00","29.315,00","28.075,00","5,36K","2,71%"
"08.01.2023","28.756,00","25.800,00","28.600,00","25.700,00","5,51K","13,80%"
"01.01.2023","25.270,00","25.400,00","25.275,00","25.125,00","3,85K","1,86%"
"25.12.2022","24.808,00","25.000,00","24.800,00","24.650,00","4,40K","3,65%"
"18.12.2022","23.934,00","23.600,00","24.075,00","23.335,00","3,99K","1,70%"
"11.12.2022","23.535,00","24.000,00","24.150,00","23.550,00","4,08K","-3,11%"
"04.12.2022","24.290,00","24.500,00","24.575,00","24.200,00","4,93K","4,45%"
"27.11.2022","23.255,00","22.300,00","23.325,00","22.300,00","4,14K","4,61%"
"20.11.2022","22.231,00","21.800,00","22.300,00","21.450,00","4,91K","-1,91%"
"13.11.2022","22.664,00","21.650,00","24.250,00","21.550,00","7,79K","6,33%"
"06.11.2022","21.315,00","18.800,00","20.900,00","18.750,00","8,82K","12,95%"
"30.10.2022","18.872,00","17.700,00","18.290,00","17.700,00","4,98K","4,26%"
"23.10.2022","18.101,00","18.355,00","18.600,00","18.055,00","5,36K","-2,07%"
"16.10.2022","18.484,00","19.850,00","19.700,00","18.430,00","4,47K","-7,26%"
"09.10.2022","19.930,00","20.050,00","20.100,00","19.900,00","4,83K","2,60%"
"02.10.2022","19.425,00","20.400,00","20.275,00","19.950,00","3,61K","-5,86%"
"25.09.2022","20.634,00","20.500,00","20.990,00","20.500,00","4,86K","1,93%"
"18.09.2022","20.243,00","20.700,00","21.735,00","20.450,00","4,51K","-4,23%"
"11.09.2022","21.137,00","21.400,00","21.995,00","20.825,00","3,88K","-0,13%"
"04.09.2022","21.165,00","21.700,00","21.700,00","20.500,00","3,34K","0,05%"
"28.08.2022","21.155,00","24.000,00","23.595,00","19.750,00","6,26K","-14,53%"
"21.08.2022","24.750,00","24.200,00","24.555,00","24.200,00","2,96K","-0,18%"
"14.08.2022","24.795,00","24.500,00","24.600,00","24.300,00","2,86K","-1,52%"
"07.08.2022","25.177,00","23.200,00","24.805,00","23.000,00","5,82K","2,95%"
"31.07.2022","24.455,00","25.600,00","25.550,00","24.000,00","3,19K","-2,36%"
"24.07.2022","25.047,00","24.760,00","24.900,00","23.800,00","4,81K","0,40%"
"17.07.2022","24.947,00","24.300,00","24.500,00","24.050,00","3,92K","0,39%"
"10.07.2022","24.850,00","25.600,00","25.590,00","23.350,00","3,98K","-2,03%"
"03.07.2022","25.364,00","27.000,00","26.700,00","25.010,00","2,72K","-4,83%"
"26.06.2022","26.650,00","26.800,00","27.650,00","26.500,00","3,66K","8,38%"
"19.06.2022","24.590,00","30.900,00","31.200,00","24.150,00","6,01K","-21,15%"
"12.06.2022","31.184,00","34.300,00","34.300,00","31.050,00","4,54K","-11,57%"
"05.06.2022","35.265,00","35.400,00","36.875,00","35.400,00","5,02K","0,96%"
"29.05.2022","34.929,00","34.750,00","34.950,00","34.625,00","2,15K","2,41%"
"22.05.2022","34.106,00","34.750,00","34.500,00","33.300,00","3,84K","-1,61%"
"15.05.2022","34.665,00","34.825,00","34.800,00","33.600,00","4,54K","3,88%"
"08.05.2022","33.370,00","38.000,00","37.900,00","33.305,00","7,08K","-15,18%"
"01.05.2022","39.340,00","40.850,00","40.900,00","40.250,00","2,23K","-2,28%"
"24.04.2022","40.259,00","40.000,00","41.000,00","40.000,00","4,41K","-4,52%"
"17.04.2022","42.165,00","43.400,00","43.200,00","41.850,00","2,98K","-2,04%"
"10.04.2022","43.043,00","43.500,00","43.590,00","43.000,00","2,82K","-1,53%"
"03.04.2022","43.710,00","44.600,00","44.500,00","43.700,00","2,85K","-2,36%"
"27.03.2022","44.767,00","42.600,00","43.400,00","42.200,00","4,48K","5,87%"
"20.03.2022","42.283,00","42.100,00","42.250,00","41.400,00","4,76K","-0,05%"
"13.03.2022","42.305,00","44.000,00","44.050,00","41.700,00","4,38K","-4,07%"
"06.03.2022","44.100,00","48.600,00","49.400,00","42.500,00","7,34K","-7,24%"
"27.02.2022","47.540,00","45.200,00","47.000,00","45.100,00","4,93K","6,90%"
"20.02.2022","44.470,00","44.000,00","45.300,00","43.875,00","5,47K","0,75%"
"13.02.2022","44.140,00","43.950,00","43.950,00","43.450,00","4,47K","1,36%"
"06.02.2022","43.549,00","42.950,00","44.250,00","42.855,00","3,50K","1,23%"
"30.01.2022","43.021,00","42.000,00","43.250,00","41.975,00","2,79K","3,21%"
"23.01.2022","41.684,00","43.000,00","42.795,00","41.300,00","4,45K","-5,17%"
"16.01.2022","43.955,00","41.100,00","43.500,00","41.100,00","4,87K","8,93%"
"09.01.2022","40.351,00","40.100,00","41.545,00","40.100,00","2,75K","1,32%"
"02.01.2022","39.826,00","38.750,00","40.100,00","38.700,00","3,39K","2,49%"
"26.12.2021","38.860,00","39.100,00","39.100,00","39.100,00","1,72K","-1,02%"
"19.12.2021","39.260,00","38.400,00","38.900,00","38.200,00","1,97K","2,21%"
"12.12.2021","38.410,00","39.400,00","39.375,00","38.300,00","5,11K","-2,51%"
"05.12.2021","39.400,00","38.950,00","39.600,00","38.850,00","3,56K","0,17%"
"28.11.2021","39.335,00","39.500,00","39.500,00","38.800,00","2,93K","1,77%"
"21.11.2021","38.652,00","38.600,00","39.750,00","38.450,00","3,32K","0,58%"
"14.11.2021","38.429,00","38.000,00","38.700,00","37.450,00","3,22K","1,54%"
"07.11.2021","37.845,00","37.500,00","37.900,00","37.350,00","3,22K","2,12%"
"31.10.2021","37.060,00","36.900,00","37.095,00","36.600,00","3,22K","0,47%"
"24.10.2021","36.888,00","37.550,00","37.500,00","36.150,00","3,22K","-1,24%"
"17.10.2021","37.350,00","38.250,00","38.400,00","37.100,00","3,22K","0,40%"
"10.10.2021","37.200,00","36.500,00","37.450,00","36.500,00","3,22K","2,89%"
"03.10.2021","36.156,00","34.400,00","35.900,00","34.400,00","3,22K","6,86%"
"26.09.2021","33.835,00","35.000,00","35.950,00","34.000,00","3,22K","-7,40%"
"19.09.2021","36.539,00","33.900,00","36.450,00","33.750,00","3,22K","7,03%"
"12.09.2021","34.140,00","34.000,00","34.240,00","33.575,00","3,22K","1,66%"
"05.09.2021","33.583,00","33.100,00","33.900,00","31.975,00","3,22K","1,60%"
"29.08.2021","33.055,00","33.597,50","34.645,00","32.830,00","2,57K","-1,62%"
"22.08.2021","33.600,00","31.765,00","33.690,00","31.707,50","3,22K","4,23%"
"15.08.2021","32.237,00","35.442,50","35.887,50","31.412,50","3,22K","-8,74%"
"08.08.2021","35.324,00","34.675,00","35.915,00","34.412,50","3,22K","1,65%"
"01.08.2021","34.750,00","34.682,50","34.977,50","34.337,50","3,22K","0,29%"
"25.07.2021","34.649,00","33.930,00","35.042,50","33.930,00","3,22K","0,43%"
"18.07.2021","34.500,00","33.615,00","34.620,00","33.020,00","3,22K","2,68%"
"11.07.2021","33.600,00","31.790,00","33.797,50","31.717,50","3,22K","6,06%"
"04.07.2021","31.680,00","31.547,50","31.985,00","31.517,50","3,22K","0,51%"
"27.06.2021","31.520,00","30.785,00","31.655,00","30.692,50","3,22K","2,42%"
"20.06.2021","30.774,00","29.955,00","30.937,50","29.552,50","3,22K","3,05%"
"13.06.2021","29.862,00","31.507,50","31.740,00","29.370,00","3,22K","-5,41%"
"06.06.2021","31.570,00","30.595,00","31.670,00","30.427,50","3,22K","2,28%"
"30.05.2021","30.865,00","30.500,00","31.092,50","29.925,00","2,57K","0,41%"
"23.05.2021","30.740,00","29.522,50","30.972,50","29.180,00","3,22K","4,10%"
"16.05.2021","29.530,00","29.485,00","30.645,00","29.122,50","3,22K","0,05%"
"09.05.2021","29.515,00","29.710,00","30.202,50","28.985,00","3,22K","-1,01%"
"02.05.2021","29.815,00","28.530,00","30.242,50","28.477,50","2,57K","3,92%"
"25.04.2021","28.690,00","26.930,00","29.167,50","26.902,50","3,22K","7,13%"
"18.04.2021","26.780,00","26.615,00","27.152,50","26.455,00","3,22K","0,62%"
"11.04.2021","26.616,00","25.640,00","26.675,00","25.260,00","3,22K","3,34%"
"04.04.2021","25.755,00","25.370,00","26.070,00","25.370,00","2,57K","2,52%"
"28.03.2021","25.123,00","25.412,50","25.582,50","24.902,50","2,57K","-1,77%"
"21.03.2021","25.575,00","25.530,00","26.075,00","24.807,50","3,22K","-0,39%"
"14.03.2021","25.675,00","25.305,00","25.960,00","24.572,50","3,22K","0,29%"
"07.03.2021","25.600,00","24.205,00","26.512,50","23.910,00","3,22K","4,73%"
"28.02.2021","24.444,00","25.275,00","25.500,00","22.905,00","3,22K","-4,75%"
"21.02.2021","25.664,00","26.267,50","27.430,00","25.057,50","3,22K","-2,10%"
"14.02.2021","26.215,00","23.590,00","26.365,00","23.517,50","3,22K","10,85%"
"07.02.2021","23.650,00","23.125,00","23.650,00","22.897,50","3,22K","2,28%"
"31.01.2021","23.123,00","22.595,00","23.427,50","22.530,00","3,22K","1,51%"
"24.01.2021","22.779,00","21.887,50","23.155,00","21.887,50","3,22K","3,73%"
"17.01.2021","21.960,00","21.095,00","22.280,00","20.965,00","3,22K","4,08%"
"10.01.2021","21.100,00","21.010,00","21.147,50","20.537,50","3,22K","0,48%"
"03.01.2021","21.000,00","20.355,00","21.350,00","20.355,00","3,22K","3,32%"
"27.12.2020","20.325,00","20.050,00","20.445,00","20.037,50","1,93K","0,69%"
"20.12.2020","20.185,00","19.997,50","20.185,00","19.767,50","2,57K","0,63%"
"13.12.2020","20.059,00","19.385,00","20.222,50","19.385,00","3,22K","3,26%"
"06.12.2020","19.425,00","18.955,00","19.670,00","18.945,00","3,22K","2,48%"
"29.11.2020","18.955,00","18.910,00","19.042,50","18.590,00","3,22K","0,23%"
"22.11.2020","18.911,00","18.742,50","19.107,50","18.620,00","3,22K","0,62%"
"15.11.2020","18.795,00","18.362,50","19.135,00","18.362,50","3,22K","2,15%"
"08.11.2020","18.400,00","18.335,00","18.477,50","18.150,00","3,22K","0,22%"
"01.11.2020","18.360,00","17.862,50","18.422,50","17.635,00","3,22K","3,58%"
"25.10.2020","17.725,00","18.475,00","18.485,00","17.550,00","3,22K","-3,69%"
"18.10.2020","18.405,00","18.372,50","18.767,50","18.365,00","3,22K","0,46%"
"11.10.2020","18.320,00","18.275,00","18.432,50","18.142,50","3,22K","0,27%"
"04.10.2020","18.270,00","17.760,00","18.277,50","17.752,50","3,22K","2,55%"
"27.09.2020","17.815,00","17.077,50","17.867,50","17.022,50","3,22K","3,67%"
"20.09.2020","17.185,00","18.145,00","18.310,00","16.962,50","3,22K","-5,13%"
"13.09.2020","18.115,00","18.037,50","18.327,50","18.032,50","3,22K","0,07%"
"06.09.2020","18.102,00","18.192,50","18.355,00","17.827,50","3,22K","-0,81%"
"30.08.2020","18.250,00","17.875,00","18.495,00","17.860,00","2,57K","2,24%"
"23.08.2020","17.850,00","17.600,00","17.877,50","17.142,50","3,22K","1,59%"
"16.08.2020","17.570,00","17.697,50","17.782,50","16.775,00","3,22K","-0,17%"
"09.08.2020","17.600,00","17.777,50","17.825,00","17.445,00","3,22K","-0,96%"
"02.08.2020","17.771,00","17.902,50","18.025,00","17.712,50","5,08K","-0,70%"
"26.07.2020","17.897,00","17.585,00","18.230,00","17.585,00","4,94K","1,36%"
"19.07.2020","17.657,00","17.292,50","17.852,50","17.235,00","6,71K","1,89%"
"12.07.2020","17.330,00","17.100,00","17.470,00","17.035,00","2,90K","0,12%"
"05.07.2020","17.310,00","16.852,50","17.455,00","16.837,50","5,90K","2,79%"
"28.06.2020","16.840,00","16.707,50","16.910,00","16.690,00","18,67K","0,15%"
"21.06.2020","16.815,00","16.850,00","16.940,00","16.465,00","24,10K","-0,41%"
"14.06.2020","16.885,00","17.000,00","17.045,00","16.650,00","27,40K","-1,37%"
"07.06.2020","17.120,00","16.260,00","17.240,00","16.260,00","34,45K","3,44%"
"31.05.2020","16.550,00","15.405,00","16.627,50","15.395,00","32,40K","7,43%"
"24.05.2020","15.405,00","15.280,00","15.577,50","15.247,50","19,88K","0,33%"
"17.05.2020","15.355,00","14.925,00","15.715,00","14.925,00","23,42K","2,61%"
"10.05.2020","14.965,00","15.212,50","15.432,50","14.880,00","21,35K","-1,71%"
"03.05.2020","15.225,00","15.005,00","15.280,00","14.947,50","12,17K","1,50%"
"26.04.2020","15.000,00","15.080,00","15.482,50","14.842,50","20,96K","0,74%"
"19.04.2020","14.890,00","15.140,00","15.377,50","14.632,50","26,69K","-1,19%"
"12.04.2020","15.070,00","15.147,50","15.575,00","14.910,00","31,28K","0,75%"
"05.04.2020","14.958,00","14.162,50","15.130,00","14.160,00","21,14K","5,91%"
"29.03.2020","14.123,00","14.357,50","14.660,00","13.922,50","20,44K","-0,96%"
"22.03.2020","14.260,00","13.520,00","14.540,00","12.802,50","19,80K","2,22%"
"15.03.2020","13.950,00","15.450,00","15.425,00","13.350,00","35,69K","-12,54%"
"08.03.2020","15.950,00","16.625,00","17.025,00","16.000,00","28,26K","-5,48%"
"01.03.2020","16.875,00","16.475,00","17.025,00","16.405,00","26,61K","3,59%"
"23.02.2020","16.290,00","16.600,00","16.720,00","16.200,00","26,95K","-2,04%"
"16.02.2020","16.630,00","16.630,00","16.625,00","16.500,00","25,28K","0,64%"
"09.02.2020","16.525,00","16.400,00","16.590,00","16.325,00","19,58K","2,16%"
"02.02.2020","16.175,00","16.300,00","16.700,00","16.200,00","23,49K","-1,22%"
"26.01.2020","16.375,00","16.600,00","16.575,00","16.025,00","24,45K","-2,82%"
"19.01.2020","16.850,00","17.825,00","17.850,00","16.850,00","20,79K","-5,39%"
"12.01.2020","17.810,00","17.325,00","17.851,00","17.255,00","29,08K","3,40%"
"05.01.2020","17.225,00","16.850,00","17.300,00","16.850,00","26,57K","2,53%"
"29.12.2019","16.800,00","17.000,00","17.190,00","16.800,00","21,46K","-1,87%"
"22.12.2019","17.120,00","17.375,00","17.325,00","17.075,00","12,96K","-1,27%"
"15.12.2019","17.340,00","17.220,00","17.350,00","17.160,00","25,15K","0,67%"
"08.12.2019","17.225,00","17.100,00","17.395,00","17.080,00","36,85K","0,88%"
"01.12.2019","17.075,00","16.450,00","17.075,00","16.450,00","30,22K","3,52%"
"24.11.2019","16.495,00","16.400,00","16.495,00","16.325,00","19,90K","0,89%"
"17.11.2019","16.350,00","16.250,00","16.425,00","15.925,00","29,63K","1,55%"
"10.11.2019","16.100,00","16.600,00","16.575,00","16.025,00","25,68K","-3,59%"
"03.11.2019","16.700,00","16.475,00","16.690,00","16.450,00","30,13K","1,06%"
"27.10.2019","16.525,00","16.900,00","16.850,00","16.525,00","20,58K","-0,90%"
"20.10.2019","16.675,00","16.900,00","16.850,00","16.555,00","20,43K","-1,62%"
"13.10.2019","16.950,00","16.600,00","17.150,00","16.520,00","32,04K","2,57%"
"06.10.2019","16.525,00","16.600,00","16.550,00","16.335,00","31,56K","0,30%"
"29.09.2019","16.475,00","16.065,00","16.550,00","15.930,00","24,02K","2,14%"
"22.09.2019","16.130,00","16.605,00","16.625,00","16.130,00","22,31K","-3,56%"
"15.09.2019","16.725,00","16.950,00","17.150,00","16.405,00","28,28K","1,52%"
"08.09.2019","16.475,00","17.200,00","17.775,00","16.475,00","27,88K","-5,18%"
"01.09.2019","17.375,00","17.450,00","17.450,00","16.575,00","42,43K","6,27%"
"25.08.2019","16.350,00","15.675,00","16.325,00","15.625,00","27,89K","2,96%"
"18.08.2019","15.880,00","16.450,00","16.475,00","15.880,00","37,47K","-4,19%"
"11.08.2019","16.575,00","17.025,00","17.150,00","16.600,00","19,66K","-1,92%"
"04.08.2019","16.900,00","16.850,00","17.050,00","16.750,00","26,39K","-0,47%"
"28.07.2019","16.980,00","17.650,00","17.600,00","16.975,00","30,07K","-3,80%"
"21.07.2019","17.650,00","17.825,00","17.930,00","17.625,00","26,63K","-0,84%"
"14.07.2019","17.800,00","18.120,00","18.050,00","17.810,00","39,23K","-2,20%"
"07.07.2019","18.200,00","18.425,00","18.490,00","17.860,00","45,27K","-0,82%"
"30.06.2019","18.350,00","18.900,00","18.900,00","17.700,00","30,02K","-2,52%"
"23.06.2019","18.825,00","19.050,00","19.075,00","18.780,00","24,17K","-1,05%"
"16.06.2019","19.025,00","18.950,00","19.300,00","18.875,00","27,12K","-0,94%"
"09.06.2019","19.205,00","19.200,00","19.400,00","19.100,00","20,85K","-0,10%"
"02.06.2019","19.225,00","18.775,00","19.475,00","18.775,00","29,12K","2,73%"
"26.05.2019","18.715,00","19.270,00","19.260,00","18.700,00","21,62K","-3,03%"
"19.05.2019","19.300,00","19.400,00","19.450,00","19.245,00","27,10K","-1,03%"
"12.05.2019","19.500,00","19.475,00","19.840,00","19.330,00","31,95K","-0,64%"
"05.05.2019","19.625,00","19.525,00","19.625,00","19.270,00","30,95K","1,55%"
"28.04.2019","19.325,00","19.950,00","19.945,00","19.250,00","23,89K","-3,01%"
"21.04.2019","19.925,00","20.200,00","20.125,00","19.600,00","24,13K","-1,68%"
"14.04.2019","20.265,00","20.700,00","20.650,00","20.275,00","30,98K","-1,75%"
"07.04.2019","20.625,00","20.900,00","20.875,00","20.575,00","35,10K","-1,79%"
"31.03.2019","21.000,00","21.455,00","21.500,00","21.005,00","32,09K","-1,87%"
"24.03.2019","21.400,00","21.375,00","21.425,00","21.300,00","31,61K","-0,12%"
"17.03.2019","21.425,00","21.150,00","21.500,00","21.125,00","28,65K","1,66%"
"10.03.2019","21.075,00","21.300,00","21.350,00","21.050,00","25,83K","-1,40%"
"03.03.2019","21.375,00","21.625,00","21.575,00","21.375,00","30,63K","-1,13%"
"24.02.2019","21.620,00","21.750,00","21.730,00","21.525,00","23,32K","0,58%"
"17.02.2019","21.495,00","21.200,00","21.495,00","21.075,00","30,96K","1,39%"
"10.02.2019","21.200,00","21.050,00","21.200,00","20.905,00","28,81K","0,71%"
"03.02.2019","21.050,00","20.900,00","21.025,00","20.805,00","26,45K","0,77%"
"27.01.2019","20.890,00","20.700,00","20.890,00","20.675,00","23,01K","1,04%"
"20.01.2019","20.675,00","20.600,00","21.025,00","20.425,00","35,96K","0,24%"
"13.01.2019","20.625,00","20.450,00","20.660,00","20.450,00","29,38K","1,60%"
"06.01.2019","20.300,00","19.750,00","20.350,00","19.740,00","45,82K","3,84%"
"30.12.2018","19.550,00","19.500,00","19.570,00","19.450,00","20,70K","0,33%"
"23.12.2018","19.485,00","19.480,00","19.480,00","19.300,00","14,62K","0,70%"
"16.12.2018","19.350,00","19.450,00","19.410,00","19.175,00","27,14K","0,10%"
"09.12.2018","19.330,00","18.920,00","19.475,00","18.900,00","23,19K","1,74%"
"02.12.2018","19.000,00","18.800,00","19.180,00","18.800,00","28,12K","3,26%"
"25.11.2018","18.400,00","18.800,00","18.875,00","18.230,00","31,44K","-2,13%"
"18.11.2018","18.800,00","19.500,00","19.580,00","18.755,00","30,13K","-2,84%"
"11.11.2018","19.350,00","19.300,00","19.390,00","19.265,00","35,32K","1,04%"
"04.11.2018","19.150,00","19.150,00","19.325,00","19.020,00","30,66K","0,26%"
"28.10.2018","19.100,00","19.180,00","19.170,00","19.075,00","22,58K","-1,04%"
"21.10.2018","19.300,00","19.250,00","19.375,00","19.200,00","25,25K","0,68%"
"14.10.2018","19.170,00","19.200,00","19.200,00","19.025,00","28,07K","0,24%"
"07.10.2018","19.125,00","19.000,00","19.250,00","18.925,00","37,13K","0,79%"
"30.09.2018","18.975,00","18.925,00","19.000,00","18.900,00","24,81K","0,53%"
"23.09.2018","18.875,00","18.880,00","18.975,00","18.850,00","28,17K","-0,66%"
"16.09.2018","19.000,00","19.000,00","19.050,00","18.870,00","25,84K","-0,21%"
"09.09.2018","19.040,00","19.150,00","19.090,00","18.800,00","20,56K","-0,08%"
"02.09.2018","19.055,00","18.925,00","19.075,00","18.655,00","24,01K","0,34%"
"26.08.2018","18.990,00","19.150,00","19.190,00","18.850,00","14,60K","-0,05%"
"19.08.2018","19.000,00","18.850,00","19.375,00","18.800,00","23,71K","1,58%"
"12.08.2018","18.705,00","19.450,00","19.395,00","18.405,00","36,28K","-4,08%"
"05.08.2018","19.500,00","19.700,00","19.690,00","19.400,00","22,87K","-0,51%"
"29.07.2018","19.600,00","19.900,00","20.100,00","19.605,00","26,34K","-1,63%"
"22.07.2018","19.925,00","19.600,00","19.920,00","19.475,00","21,84K","2,26%"
